Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,18,258088,52,S26 N34 G N04 S09 G N27 S07 G S23 S17 G N01 S04 G S05 N08 G,,N04 N16 N15 N33 N34 S24 S23 S08 S07 S01 S05 S04
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,18,287704,22,N21 S34 G S12 S18 G S02 S26 G S31 N19 G S40 S09 G S13+ N04 G,,S36 S35 S34 S33 S15 S14 S13 S12 S11 S27 S26 N36
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,25,288965,13,N04 N16 G S29 N04+ G N24 N23 G N23+ N40 G S32 S19 G N20 N39 G N30 N06 G N06+ N30+ G N20,S40 N30 N29 N12 N13 N03 N04 N05 N19 N20 N39 N40,
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,19,303039,13,N04 S18 G N37 S24 G S10 S04 G N33 N34 G S30 S15 G N17 N15 G N33,N02 N03 N04 N16 N15 N33 N34 S24 S25 S09 S10 S02,
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,25,298480,32,N34 N06 G N13 N03 G N08 N16 G N13+ N05 G N18 N02 G N07 N01 G N01+ S05 G N02 S20 G N07,N23 N08 N07 N01 N05 N19 N18 N17 N35 N34 S24 S23,
Parallel MCTS,Monte Carlo Beeline 3,Two,Normal,22,306510,63,S17 N38 G N34 N29 G N17 S34 G S38 S05 G S02 N22 G N36 S20 G N21 N35 G N21,,S32 N22 N21 N40 N39 N38 N37 N36 N35 N34 N33 N32
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,24,329592,32,N34 S34 G N31 S40 G N10 S16 G S38 N29 G N39 S23 G S08 S07 G S01 S31 G N07 N08 G,N01 N02 N10 N11 N12 N29 N30 S40 S21 S06 S07 S01,
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,18,237260,1,N01 S13 G S04 N28 G N39 S34 G N10 N13 G N24 S26 G N03 N02+ G,N38 N39 N20 N19 N05 N04 N03 N13 N12 N29 N28 S38,
Monte Carlo Tree Search,Parallel MCTS,One,Normal,24,356322,33,S24 N02 G S32 N07 G N04 S16 G S15 N18 G S06 N36 G S22 S02 G S09+ S19 G N09 S22 G,N07 N01 N05 N19 N18 N17 N35 N34 S24 S23 S08 S07,
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,33,363124,51,S21 N03 G N35 N16 G N19 N20 G N14 N15 G N09 N01 G S31 S13 G N21 N22 G N31 N20 G N21 N33 G N33 N08 G N37 N15 G,,N33 N15 N14 N13 N03 N02 N01 N07 N06 N21 N22 S32 S33
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,24,254799,66,S18 N24 G S38 N26 G N10 N02 G S05 S03 G S19+ S01 G S11 S12 G N38 N12 G N33 N38+ G,N37 N38 S28 S29 S12 S13 S03 S04 S16 S17 S18 S37,
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,22,301485,16,N19 N05 G N17 N23 G S12 S24 G N09 S09 G S07 N25 G N25+ N10 G N10 N07+ G N07+,,S24 N34 N33 N15 N16 N04 N05 N01 N07 N08 N09 N25 N24
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,31,336491,54,S27 N36 G S08 S24 G N07 N10 G S10 S34 G S26 S30 G S15 S38 G S21 S36 G N38 S17 G N16 S19 G N39 N15 G S37,N22 N23 N24 S34 S35 S17 S18 S37 S38 S39 S40 S21 S22,
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,22,391996,15,N15 S27 G N39 N22 G S19 N04 G N30 S02 G N13 S08 G S21 S24 G N24 N07 G N06,,N07 N06 N20 N39 N38 S28 S27 S26 S25 S09 S08 S07
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,25,290963,40,S34 S18 G N25 S38 G S05 S19 G N31 S08 G S36 S31 G S01 S40 G S22 S24 G S06+ N22 G S32,N22 S32 S33 S34 S35 S36 S37 S38 S39 S40 S21 S22,
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,22,378389,59,S29 N11 G S18 N02 G S33 N13 G S13 S02 G N16 S14 G S16 S04 G S15 S03 G S15,,N13 N12 N29 N28 S38 S37 S18 S17 S16 S15 S14 S13
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,21,291047,73,S02 N04 G S23 S10 G S38 S20 G S18 S21 G N23 S06 G S06+ S40 G N33 N35 G,,N17 N35 N34 S24 S23 S22 S21 S06 S20 S19 S18 S17
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,27,291514,0,N07 N16 G N28 N12 G N30 S21 G S32 N34 G S30 N40 G N32 S20 G S40 S39 G N40 S20+ G S40+ S04 G,N20 N06 N07 N01 N02 N10 N11 N12 N29 N30 S40 S39 S20,
