Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,18,225683,70,S06 N19 G S29 N01 G N16 N33 G N30 N28 G N11 N26 G N35 N11+ G,N07 N01 N02 N10 N11 N27 N28 S38 S39 S20 S06 S07,
Parallel MCTS,Parallel MCTS,One,Normal,18,238102,40,S34 N28 G N10 S39 G N21 S17 G N17 S37 G S36 S38 G N38 S36+ G,S40 S39 S38 S37 S36 S35 S34 N24 N23 N22 N21 N40,
Monte Carlo Tree Search,Monte Carlo Tree Search,Two,Normal,24,244024,5,N02 N26 G N31 N28 G S19 N11 G N12 N29 G N13 N12+ G S33 N13 G N29 N14+ G N12+ N19 G,,N15 N14 N13 N12 N11 N27 N26 S36 S35 S34 S33 S15
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,25,247819,70,S06 S09 G N31 S11 G S16 S28 G N21 N33 G S23 S22 G N08 N36 G S27 S26+ G S26+ S22 G N32,N33 N32 S22 S21 S06 S20 S19 S05 S04 S16 S15 S33,
Parallel MCTS Beeline,Monte Carlo Beeline 3,Draw,Normal,21,216499,34,N33 N08 G S28 S27 G S12 S24 G N36 S08 G S06 S22 G N20 S14 G S22 S26 G,N14 N31 N32 S22 S21 S06 S07 S08 S09 S10 S11 S12 S13 S14,N25 N09 N08 N07 N06 N20 N39 N38 N37 N36 S26 S25
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,28,268707,65,S05 S28 G N02 N10 G N13 N03 G N27 N07 G S33 S15 G S17 S36 G S13 S14 G N18 S15 G S15 N10 G S10,,N10 N02 N01 N05 N19 N18 N37 N38 S28 S27 S11 S10
Monte Carlo Tree Search,Parallel MCTS,Two,Normal,22,270213,5,N02 N19 G S24 N22 G N31 N13 G S06 S08 G N29 S22 G N27 S40 G N30+ N12+ G S21,,N20 N19 N18 N17 N35 N34 S24 S23 S22 S21 S06 S20
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,27,271649,18,N20 N11 G N33 N31 G N16 N05 G N18 S24 G S18 S36 G S38 N02 G N02 N03 G N36 N04 G N02 N07 G,,S36 N26 N25 N09 N08 N07 N01 N05 N19 N18 N37 N36
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,22,276821,61,S04 S38 G N20 N24 G N02 S15 G S35 N32 G S31 N22 G S23 N21 G S21 N22+ G S33+,,N20 N06 N21 N22 S32 S33 S34 S35 S36 S37 S38 S39 S20
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,24,281973,71,S08 S03 G S40 S18 G S01 S05 G N05 N31 G S29 N29 G N10 S19 G N20 S05+ G S19 S12 G,,N04 N05 N01 N02 N10 N11 N12 N29 N30 S40 S39 S20 S19 S05 S04
