Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,19,70979,43,S33 N01 G N27 N10 G N13 N08 G S25 N24 G N25 N07+ G S07 N02 G N09,N14 N13 N03 N02 N10 N09 N25 N24 S34 S33 S15 S14,
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,24,92086,60,S16 S07 G N28 S09 G S21 S11 G S05 S02 G S20 S19 G S13 S20+ G S19 S34 G N22 S33+ G,S32 S33 S15 S16 S17 S18 S19 S20 S06 S21 S22 N32,
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,27,107562,32,N34 S33 G N04 S16 G S11 S03 G N32 N13 G N17 S08 G N15 S15 G N15 N16 G N33 N15+ G N16 S13 G,N11 N12 N13 N14 N15 N16 N17 N35 N36 S26 S27 S11,
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,18,108125,53,N36 S30 G S10 S16 G N15 N06 G S13 S07 G S08 N02 G N01 S01 G,,N02 N01 N07 N06 N21 N40 S30 S31 S14 S13 S03 S02
Monte Carlo Beeline 3,Monte Carlo Beeline 3,One,Normal,30,108195,11,N12 N25 G N03 N13 G N17 N15 G S20 S37 G S16 S11 G S38 N03 G S38 N04 G S03 S14 G N40 S13 G N04 N01 G,N31 N30 N29 N28 S38 S37 S18 S17 S16 S15 S14 S31,
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,18,108203,53,N36 S03 G N40 S35 G S14 S11 G S06 S33 G N07 S29 G S23 S15+ G,,N21 N40 S30 S29 S12 S11 S10 S02 S01 S07 S06 S21
Monte Carlo Tree Search,Parallel MCTS,One,Normal,21,108203,31,N31 N16 G N02 N35 G S28 S19 G S37 N26 G S04 N18 G N03+ S13 G S35 S25 G,N29 N30 N31 N32 N33 N34 N35 N36 S26 S27 S28 S29,
Monte Carlo Beeline 4,Monte Carlo Tree Search,Two,Normal,21,76587,25,S36 N17 G S08 N04 G S04 N06 G N11 N10 G N20 N39 G N11+ N10 G S24 S26 G,,N07 N06 N20 N39 N38 N37 N36 S26 S25 S09 S08 S07
Parallel MCTS,Parallel MCTS,One,Normal,18,127337,53,N36 N22 G S07 S09 G N04 N06 G N24 S09+ G N02 N16 G N16 N19 G,N02 N03 N04 N05 N19 N18 N37 N36 S26 S27 S11 S10 S02,
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,22,84812,58,S31 S09 G N16 S05 G N20 S15 G S13 S11 G S14+ N10 G S13 S15 G N09 N34 G S10,,N10 N02 N03 N04 N16 N17 N35 N34 S24 S25 S09 S10
Monte Carlo Beeline 3,Monte Carlo Tree Search,One,Normal,18,63959,66,S18 N10 G S40 S08 G S26 S05 G S15 S20 G S06 N36 G S34 N36 G,S36 S37 S18 S19 S20 S06 S07 S08 S09 S25 S26 N36,
Parallel MCTS Beeline,Parallel MCTS,One,Normal,25,141033,27,N27 S04 G S09 N05 G S33 S35 G N06 N36 G S37 N02 G N24 S34 G N13 N17 G S30 S14 G N03,S36 N26 N27 N11 N12 N13 N03 N04 N05 N19 N18 N37 N36,
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,27,142206,59,S29 N01 G S31 S15 G S13 S17 G N25 S19 G N18 S04 G N15 S34 G S36 S35+ G S03 S02 G S01 S23 G,,N03 N02 N10 N11 N27 N26 S36 S35 S17 S16 S04 S03
Monte Carlo Tree Search,Parallel MCTS Beeline,One,Normal,19,70201,6,N11 S10 G N24 S17 G S14 S37 G S30 S28 G N26 S12 G N21 S35+ G N14,N14 N13 N12 N11 N27 N26 S36 S35 S17 S16 S15 S14,
Parallel MCTS Beeline,Parallel MCTS Beeline,Two,Normal,28,157098,12,N16 N04 G N20 S29 G N39 S16 G S21 S37 G N22 N36 G S25 S07 G N37 N18 G S10 S33 G N37 S02 G N37,,N10 N02 N01 N05 N19 N18 N37 N36 S26 S25 S09 S10
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,31,160638,32,N34 S07 G S12 S30 G N20 S01 G N13 N30 G S33 N38 G N18 N19+ G S28 S38 G N18 S28 G N27 N25 G N18 N27+ G N16+,N15 N16 N04 N05 N19 N20 N06 N21 N22 S32 S33 S15,
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,27,139308,72,S10 S08 G S14 S04 G N01 S33 G S18 S20 G N36 S26 G N12 S36 G N38 N27 G S28 S29 G S27 S16 G,N01 N05 N19 N18 N37 N38 S28 S27 S11 S10 S02 S01,
Parallel MCTS,Monte Carlo Beeline 3,Two,Normal,30,147070,50,S23 N17 G N30 S36 G S21 N25 G S38 N14 G N10 N33 G S32 N21 G S28 N31 G S37 N32 G N32+ N26 G N31 S18 G,,N37 N18 N17 N16 N15 N14 N31 N30 S40 S39 S38 S37
Monte Carlo Beeline 3,Parallel MCTS,Two,Normal,21,79623,72,S10 S33 G N20 N19 G S18 N36 G N20+ N38 G S38 N18 G N39+ N38 G N19 N37+ G,,N35 N36 N37 N38 N39 N40 N21 N22 S32 S33 S34 S35
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,25,109894,48,S22 S37 G N10 N03 G S01 N31 G S31 S33 G N35 N16 G S16 N19 G N18 N34 G N34 S26 G S25,N05 N19 N18 N37 N36 S26 S25 S09 S10 S02 S01 S05,
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,24,82331,69,S01 S06 G S25 S26 G S35 S25+ G S27 S28 G N11 N27 G N28 S28+ G N11+ N25 G N26 S03+ G,N37 N38 S28 S29 S12 S13 S03 S04 S16 S17 S18 S37,
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,25,87264,5,N02 S30 G S36 S38 G N37 N29 G S26 S34 G S15 S16 G N33 N34 G S24 N16 G S13 S08 G N07+,N08 N07 N01 N05 N19 N18 N17 N35 N34 S24 S23 S08,
Monte Carlo Beeline 4,Parallel MCTS,Two,Normal,30,138875,7,N09 N25 G S10 S36 G S22 N21 G S24 S32 G S07 N31 G N12 S29 G N33 S19 G S39 N38 G N16 S39+ G S38 S34+ G,,N13 N14 N31 N30 S40 S39 S20 S19 S05 S04 S03 S13
Parallel MCTS,Parallel MCTS Beeline,One,Normal,25,101864,62,S15 N40 G S04 S12 G S24 S34 G N33 N22 G S32 S08 G N07 S22 G N23+ N10 G S23 N26 G S23,N22 S32 S31 S14 S13 S12 S11 S27 S26 S25 S24 S23 S22,
