Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path One,Winning Path Two
Monte Carlo Beeline 3,Monte Carlo Beeline 3,Two,Normal,28,106447,49,N32 N04 G S29 S13 G S10 S23 G S15 S14 G N12 S33 G S05 N34 G N22 N24 G S24 S06 G N08 N10 G S16,,N16 N04 N03 N02 N10 N09 N25 N24 S34 S33 S15 S16
Monte Carlo Beeline 4,Monte Carlo Beeline 4,One,Normal,27,106462,4,N10 N13 G N17 S12 G N19 N01 G S07 S05 G S37 N26 G S40 N30 G N38 S03 G S03 S02 G S10+ N32 G,N19 N20 N39 N38 S28 S29 S12 S13 S03 S04 S05 S19,
Parallel MCTS Beeline,Monte Carlo Beeline 4,Two,Normal,21,117889,77,S03 S12 G S33 N24 G N32 S35 G N34 S10 G S09 S26 G S23 S27 G S06 S34+ G,,S36 S35 S34 S33 S32 S31 S30 S29 S28 S27 S26 N36
Monte Carlo Tree Search,Monte Carlo Tree Search,One,Normal,31,111636,65,S05 S14 G S09 S12 G N27 S03 G N01 N07 G S11+ N09 G N17 N07+ G S10 S02 G N02 N24 G N23 N22 G N08 N23+ G N08,N06 N07 N08 N23 N24 N25 N26 S36 S37 S38 S39 S20 S06,
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,24,87536,19,N18 N13 G N23 N31 G S13 S16 G N33 N15 G S05 S29 G N16 S11 G S26 S27 G N40 N35+ G,N19 N18 N37 N36 S26 S27 S11 S10 S02 S01 S05 S19,
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,18,98078,16,N19 S17 G N14 S37 G N10 S03 G S36 N27 G N18+ N35 G S15 S10 G,N37 N18 N19 N05 N01 N02 N10 N11 N27 N28 S38 S37,
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,25,91511,50,S23 N03 G S38 N12 G N30 N27 G S12 S29 G S27 N38 G S30 N11 G S29 S30 G N29 N13 G S11,N11 N12 N13 N14 N31 N32 S22 S23 S24 S25 S26 S27 S11,
Monte Carlo Beeline 4,Parallel MCTS Beeline,One,Normal,24,136836,4,N10 N14 G N03 N30 G N21 S01 G S17 S23 G N34 N12 G N28 N11+ G N29+ S21 G S13 N38 G,N30 N29 N12 N11 N10 N09 N08 N07 N06 N21 N40 S30,
Monte Carlo Tree Search,Parallel MCTS,One,Normal,27,138589,9,N03 S03 G N14 N33 G S12 N32 G S31 S07 G N30 N12 G S05 N29 G S26 N17 G N28 N16+ G S30 S21 G,N07 N01 N05 N04 N16 N15 N33 N34 S24 S23 S08 S07,
Parallel MCTS Beeline,Monte Carlo Tree Search,Two,Normal,24,122190,50,S23 S39 G N15 S30 G N16 N05 G S32 N31 G N35 N21 G N03 N32 G S31 S15 G N08 S26 G,,N15 N16 N04 N05 N19 N20 N06 N21 N22 S32 S33 S15
Parallel MCTS Beeline,Parallel MCTS Beeline,One,Normal,24,140274,50,S23 N26 G S36 S07 G S25 N32 G S02 S19 G S04 S27 G S15 N35 G N18 S18 G N17 N19 G,N19 N18 N17 N35 N34 S24 S23 S08 S07 S01 S05 S19,
Parallel MCTS Beeline,Parallel MCTS,Two,Normal,22,124311,76,S13 S23 G S30 S16 G N16 S29 G N22 S27 G N27 N36 G N38 S35 G N35 S25+ G S25+,,N22 N21 N40 N39 N38 N37 N36 S26 S25 S24 S23 S22
Monte Carlo Beeline 3,Monte Carlo Beeline 4,Two,Normal,34,113721,60,S16 S05 G S12 S02 G N28 S23 G S37 S25 G N25 S04 G S04+ N32 G S03 N31 G S03 N38 G N40 N21 G N31 N14 G N40 N31+ G N40,,N06 N21 N40 S30 S29 S12 S13 S03 S04 S05 S19 S20 S06
Parallel MCTS,Monte Carlo Tree Search,Two,Normal,30,143541,77,S03 N40 G S16 N17 G N21 N04 G S19 N23 G N19 N07 G S32 S40 G S04 S36 G S23 S26 G S01+ N05 G S14+ S11+ G,,N06 N21 N40 S30 S31 S32 S33 S34 S35 S17 S18 S19 S20 S06
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,27,127930,71,S08 S19 G S02 S04 G N05 N39 G N38 N23 G S27 N03 G S12 N16 G N34 S31 G S17 S34 G S01 S06 G,N07 N01 N05 N04 N16 N17 N35 N34 S24 S23 S08 S07,
Parallel MCTS,Parallel MCTS,Two,Normal,27,154696,77,S03 N14 G S07 S19 G N10 N40 G S06 N03 G N26 S36 G N18 N17 G N36 N18+ G N17 N04+ G N35 N17+ G,,N06 N20 N19 N18 N17 N16 N15 N33 N32 S22 S21 S06
Parallel MCTS,Monte Carlo Beeline 3,One,Normal,30,142766,64,S19 N14 G S26 N40 G N16 S31 G N32 S09 G N34 S13 G S35 S34 G S34+ S25 G N23 N10 G N24+ N25 G S23 N25 G,N10 N09 N25 N24 S34 S35 S17 S18 S19 S05 S01 S02 S10,
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,24,85320,62,S15 S21 G N01 N02 G N08 S13 G N04 S02 G N15 S05 G N13 N03+ G N13 S23+ G N30+ N07 G,N15 N14 N13 N03 N02 N10 N09 N25 N24 S34 S33 S15,
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,28,96053,9,N03 N36 G S20 S06 G S40 N30 G N31 N33 G S02 S23 G S22 S29 G N32 N22 G N40 N39 G N21 S22+ G N40+,,N23 N22 N21 N40 N39 N38 N37 N36 S26 S25 S24 S23
Parallel MCTS Beeline,Monte Carlo Beeline 3,Two,Normal,34,132875,66,S18 N07 G S26 N01 G N26 N10 G N38 N20 G N40 S15 G S20 N12 G S13 S04 G N04 N16 G S16 N14 G S04 S16 G S14 N17 G N32,,S32 N22 N23 N08 N07 N01 N02 N03 N13 N14 N31 N32
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,28,110555,29,S40 N29 G N33 N27 G S24 S18 G S38 N14 G S29 S12 G S12+ S16 G S29 S03 G N38 S28 G N13 S38+ G S12,,N12 N29 N28 S38 S37 S18 S19 S05 S04 S03 S13 S12
